Date,Open,High,Low,Close,Volume
2017-10-27,37.4705,38.9407,37.2967,38.418,103988463.74252
2017-10-30,38.4923,39.1077,37.9717,38.3955,55655782.082255
2017-10-31,39.1155,39.6322,38.6369,39.3636,54314582.187164
2017-11-01,39.7797,40.4205,39.4525,40.4205,55253867.746786
2017-11-02,40.3345,40.8718,39.9917,40.7585,51542665.741378
2017-11-03,40.8445,40.9284,39.4622,40.1001,45413166.795674
2017-11-06,40.5622,40.6822,40.1167,40.6481,39068912.232508
2017-11-07,40.6481,40.989,40.5963,40.7185,28057923.385677
2017-11-08,40.5797,40.6481,40.2827,40.6481,24766212.269759
2017-11-09,40.0845,40.3785,39.7329,40.3004,29370103.385793
2017-11-10,40.0747,40.1167,39.4984,39.6743,27674724.000644
2017-11-13,39.3948,39.9878,39.3851,39.8218,21826470.394024
2017-11-14,39.7778,39.9702,39.4486,39.9165,25503062.896154
2017-11-15,39.5072,39.8686,39.3206,39.5707,19685249.108815
2017-11-16,39.7192,40.1001,39.5707,39.7329,25454760.90001
2017-11-17,39.6039,39.7094,38.841,38.8488,72598094.714485
2017-11-20,38.9328,39.2698,38.7326,38.841,25707338.509916
2017-11-21,38.925,39.3587,38.9162,39.1175,25002324.081143
2017-11-22,39.1175,39.1263,38.7629,38.8635,22432933.681245
2017-11-24,38.7765,38.9758,38.675,38.9514,7428404.1379687
2017-11-27,38.6652,38.8322,38.5372,38.7228,20708850.736098
2017-11-28,38.8635,39.0276,38.5743,38.9328,23194347.872038
2017-11-29,39.0374,39.2483,38.0986,38.2539,31052707.547129
2017-11-30,38.6124,39.3421,38.5841,39.0276,39185362.405485
2017-12-01,38.9328,39.0276,37.8896,38.8879,30607292.545725
2017-12-04,39.1859,39.4319,38.5841,38.7228,32168108.765277
2017-12-05,38.8225,39.0813,37.6278,37.8104,35148016.992984
2017-12-06,37.5497,38.0546,37.1394,37.829,31749486.005428
2017-12-07,37.829,37.9501,37.2371,37.4891,37572725.603024
2017-12-08,37.7313,37.9336,37.5233,37.7313,26597058.780968
2017-12-11,37.6708,38.1064,37.6444,38,23462231.385559
2017-12-12,37.8379,37.9677,37.4979,37.7167,19009398.922043
2017-12-13,37.9942,38,37.6366,37.7235,24472700.504543
2017-12-14,37.8017,37.9248,37.4412,37.6532,22568422.305798
2017-12-15,37.7773,39.0276,37.4891,38.7854,54518704.24026
2017-12-18,39.3001,40.3443,39.2024,40.2652,57600115.045553
2017-12-19,40.3004,41.1385,39.9448,40.9431,47571115.95628
2017-12-20,41.3191,41.4667,40.613,41.3973,45661509.202367
2017-12-21,41.3787,41.4237,40.5251,40.7009,49328543.064803
2017-12-22,40.3267,40.9256,40.0552,40.6481,38934963.309583
2017-12-26,40.2827,40.4478,39.9966,40.1079,17820934.56196
2017-12-27,40.1352,40.3521,40.0376,40.1352,15348103.109888
2017-12-28,40.3521,40.3521,39.9966,40.232,10896702.855532
2017-12-29,40.2231,40.4665,40.1167,40.1773,19970186.046349
2018-01-02,40.3697,40.8229,40.2231,40.7781,26399221.454131
2018-01-03,39.5794,40.2231,37.9942,39.3948,132913635.33114
2018-01-04,37.8808,38.8635,37.1589,38.675,102446538.5563
2018-01-05,38.675,39.3001,38.2129,38.9074,47999989.402565
2018-01-08,38.5352,39.0276,38.2627,38.9425,38727075.948917
2018-01-09,38.9074,39.0276,37.8544,37.9677,50842943.013211
2018-01-10,37.7167,37.9501,36.9391,36.9929,52530385.359316
2018-01-11,37.2527,37.9336,36.948,37.7851,40582365.223466
2018-01-12,37.8192,37.9501,37.4364,37.6366,34391735.823441
2018-01-16,37.9062,38.1152,37.3289,37.5497,43549249.45908
2018-01-17,37.9013,38.6925,37.872,38.6369,37057367.812451
2018-01-18,38.6466,38.9377,38.4454,38.714,30726116.766623
2018-01-19,38.841,39.0725,38.5177,39.0109,29317744.316809
2018-01-22,38.9963,39.8579,38.9885,39.8218,31658096.933414
2018-01-23,39.8735,40.1167,39.7192,40.0933,25306606.591588
2018-01-24,39.9536,40.1539,39.1341,39.6127,38758797.487905
2018-01-25,39.935,40.3619,39.3187,39.4319,41516490.120915
2018-01-26,42.1104,43.6509,41.8857,43.5922,99649273.339238
2018-01-29,43.1742,44.2613,42.9719,43.5024,53173131.961093
2018-01-30,43.0676,43.5737,42.4249,42.4679,37676377.00622
2018-01-31,42.8489,42.8674,41.3973,41.9034,47701497.153027
2018-02-01,41.5135,42.1885,41.3045,41.4754,33096367.645221
2018-02-02,41.1883,41.5986,40.1255,40.1705,32700058.274122
2018-02-05,40.3443,41.1385,38.7326,38.7482,54578830.407813
2018-02-06,38.5733,39.3724,37.7089,39.3548,66351554.899103
2018-02-07,39.0647,40.5739,38.8586,39.6097,42768860.288452
2018-02-08,39.6801,39.8022,37.4539,37.4637,48428476.899704
2018-02-09,38.1201,38.8039,36.8395,38.5157,56123638.439631
2018-02-12,38.6925,39.5766,38.6369,39.2952,32377663.794794
2018-02-13,39.0745,39.2376,38.7804,38.9631,22200994.625072
2018-02-14,38.6183,39.8794,38.5919,39.768,22728876.823699
2018-02-15,40.2056,40.3013,39.39,40.2398,25402239.056719
2018-02-16,40.1499,40.8279,39.8794,39.9253,24503666.525046
2018-02-20,39.8393,40.9304,39.7758,40.5925,29064548.36928
2018-02-21,40.9001,41.2381,40.2398,40.2574,31378109.768068
2018-02-22,40.4332,40.8004,39.9781,40.1362,18989518.958008
2018-02-23,40.608,41.8799,40.5787,41.8261,29707092.270975
2018-02-26,42.2373,43.054,42.1504,43.0364,30170452.372002
2018-02-27,43.265,44.6032,43.2103,43.7388,49780829.394217
2018-02-28,43.9712,44.1138,43.1858,43.1927,40557180.250232
2018-03-01,43.3793,43.5678,41.6005,41.9219,41453490.321401
2018-03-02,41.3592,42.9827,41.1551,42.9231,38011781.145312
2018-03-05,42.5626,43.6361,42.0987,43.5981,35177128.000621
2018-03-06,43.9556,44.9813,43.9477,44.4381,44655119.678454
2018-03-07,43.9712,45.117,43.9048,44.9734,36290211.476425
2018-03-08,45.3866,45.6396,44.2282,44.4636,33641891.917088
2018-03-09,44.9275,45.8321,44.6931,45.7353,37346867.54929
2018-03-12,45.4432,45.5263,44.2545,45.1492,36566868.422759
2018-03-13,46.0235,47.1283,45.035,45.3768,52005859.996884
2018-03-14,45.621,45.7217,44.9646,45.4432,28520886.276444
2018-03-15,45.7705,45.8321,44.5886,44.5886,29248614.375442
2018-03-16,44.8416,45.3036,44.6843,44.8416,48566361.070672
2018-03-19,44.4636,44.8934,43.7563,44.5446,35506604.697941
2018-03-20,44.5886,45.4042,44.5613,45.1737,25350190.180284
2018-03-21,45.1737,45.7167,44.8416,45.1835,26519307.943717
2018-03-22,44.4636,45.5341,44.3414,44.5446,35279198.752678
2018-03-23,44.3336,44.6843,43.2552,43.2552,43002271.479559
2018-03-26,44.4636,45.9972,44.0972,45.9893,44853590.69898
2018-03-27,46.4533,46.6634,44.5007,44.8601,44249721.563305
2018-03-28,44.2545,44.4293,42.9485,43.4633,43329761.10184
2018-03-29,43.7974,45.6396,43.7026,45.6396,51654255.207355
2018-04-02,45.2957,45.6025,41.4443,42.8694,76670172.478798
2018-04-03,42.9406,43.7817,42.4239,43.5981,44997529.255204
2018-04-04,42.1504,43.9556,42.0733,43.8071,34656229.741159
2018-04-05,43.8237,44.4469,43.7886,44.15,28659931.36606
2018-04-06,43.6313,44.1666,42.5011,42.756,32197225.915341
2018-04-09,43.0794,44.7888,43.0794,43.4232,35792025.863448
2018-04-10,44.7976,45.1219,44.1138,44.9275,30146150.884476
2018-04-11,44.779,45.331,44.779,44.779,20038785.691545
2018-04-12,45.1219,46.6799,45.0877,46.2013,33984457.101982
2018-04-13,46.4992,46.6281,45.2186,45.4432,23832397.564859
2018-04-16,45.8242,46.0323,45.3866,45.919,21516565.515666
2018-04-17,46.3674,47.0589,46.3498,46.9182,24224744.046996
2018-04-18,46.8997,47.6343,46.7434,46.9798,25292824.009797
2018-04-19,46.4005,46.4074,45.2283,45.7608,29010286.171756
2018-04-20,45.7167,45.8164,44.5886,45.1581,30707967.943181
2018-04-23,45.2957,45.4716,44.5613,44.779,24770245.79663
2018-04-24,45.453,47.0061,44.8152,45.0877,48492024.398933
2018-04-25,45.4432,45.6581,44.3414,45.0272,29387348.248771
2018-04-26,45.7979,46.6809,45.6298,46.4904,45160329.156371
2018-04-27,48.5837,48.8885,45.7705,46.2111,79751599.663895
2018-04-30,46.0606,46.7698,44.8787,45.2371,41557026.042226
2018-05-01,45.2538,46.8118,45.079,46.7336,31496106.808836
2018-05-02,46.5246,46.6213,45.7012,45.8399,29416471.541262
2018-05-03,45.4716,46.0606,44.8787,45.8164,32591833.834244
2018-05-04,45.497,46.5725,44.949,46.5197,29093534.480908
2018-05-07,46.5891,47.225,46.5637,47.0043,23015879.664082
2018-05-08,46.973,47.267,46.5373,47.267,23856657.079136
2018-05-09,47.3832,47.9185,46.8821,47.8941,22495997.97624
2018-05-10,48.0778,48.4763,47.6841,48.4577,21234768.381917
2018-05-11,48.1412,48.6423,47.9751,48.1852,17478269.050763
2018-05-14,48.2751,48.6882,48.2477,48.3874,24822648.886339
2018-05-15,48.1061,48.2565,47.2084,47.523,24634818.596345
2018-05-16,47.7447,48.2106,47.5531,48.1579,18448853.345666
2018-05-17,48.0778,48.865,47.9654,48.3082,19143375.485889
2018-05-18,48.0602,48.069,47.1283,47.1518,26866879.206377
2018-05-21,47.9087,48.6697,47.4721,47.8785,28781415.257722
2018-05-22,48.2379,48.5203,47.6382,47.9927,21567969.437297
2018-05-23,47.5942,48.6794,47.4536,48.6619,23321851.341873
2018-05-24,48.6336,48.74,47.7085,48.2565,22313965.113319
2018-05-25,48.2985,48.9158,48.069,48.865,21046517.335693
2018-05-29,48.5818,49.1874,48.3082,48.7566,27517638.603791
2018-05-30,49.2617,49.5342,49.0165,49.0731,28037288.926895
2018-05-31,49.0643,49.2334,48.5301,48.6521,35129102.413679
2018-06-01,49.2147,50.3264,49.1796,50.3107,35379914.075908
2018-06-04,50.2473,50.766,50.0402,50.089,25571308.328076
2018-06-05,50.1496,50.343,49.5478,49.8262,24605738.30084
2018-06-06,49.8262,50.2922,49.4277,50.2658,26044772.721036
2018-06-07,50.1681,50.2375,49.0203,49.2519,31310098.772098
2018-06-08,48.9715,49.0927,48.1774,48.5203,34971109.985149
2018-06-11,48.2985,48.5554,47.8248,48.0513,29218209.363245
2018-06-12,48.361,48.5026,47.7867,48.317,26430062.578624
2018-06-13,48.4577,49.0927,48.3971,48.5026,25677260.070073
2018-06-14,48.8719,49.2334,48.6336,48.952,26571757.101626
2018-06-15,48.6258,48.8114,48.1061,48.574,44469656.270218
2018-06-18,47.8599,47.8599,46.13,46.9056,46250676.439721
2018-06-19,45.9571,46.6692,45.7255,46.6506,36058039.008037
2018-06-20,46.8821,47.3705,46.4387,47.1195,24283538.331692
2018-06-21,47.9273,48.0602,45.7793,45.9981,50415859.060574
2018-06-22,46.3791,46.7912,46.0958,46.2717,39349718.388083
2018-06-25,45.0995,45.6103,43.9888,44.696,51460709.38931
2018-06-26,44.0259,44.4293,43.5043,43.7788,42595681.733628
2018-06-27,43.4868,44.1207,42.9681,42.9739,37825655.378728
2018-06-28,42.8166,43.6196,42.7473,43.4095,32966114.415698
2018-06-29,43.6547,44.1656,43.6274,43.812,32796872.132656
2018-07-02,43.222,44.3063,43.0383,44.2457,26952661.266546
2018-07-03,44.5817,44.8279,43.5678,43.602,18525374.673837
2018-07-05,44.0523,44.9148,43.8482,44.7312,29684714.386746
2018-07-06,44.7468,45.3925,44.4225,45.2762,22655422.613931
2018-07-09,45.5146,45.7344,44.949,45.708,24236534.435059
2018-07-10,45.92,46.0626,45.6914,45.9737,19699665.384296
2018-07-11,45.5605,45.7158,45.117,45.1268,21177635.623645
2018-07-12,45.874,46.255,45.5917,46.1397,23023782.919778
2018-07-13,46.1846,46.2042,45.6201,46.0245,15600815.853183
2018-07-16,45.9649,46.1144,45.7158,45.8399,18098367.501535
2018-07-17,44.9949,45.7246,44.9588,45.6103,17874768.837091
2018-07-18,45.7158,45.8076,45.3593,45.5839,16620541.609213
2018-07-19,45.4785,45.8399,44.9949,45.8164,18101870.732232
2018-07-20,45.6816,45.8936,45.2421,45.751,19727635.948041
2018-07-23,45.6288,46.2667,45.2421,46.1056,18091470.58008
2018-07-24,46.5021,46.9778,45.8985,45.9903,20182746.770002
2018-07-25,46.0157,46.2286,45.0311,46.213,22570266.057548
2018-07-26,46.2286,46.8733,45.7158,45.9737,32088848.938532
2018-07-27,42.9739,43.3636,41.8466,42.0244,76943678.360231
2018-07-30,41.9795,42.2989,40.9206,42.0342,40500750.799817
2018-07-31,42.5158,42.9016,42.0342,42.3936,41504437.655979
2018-08-01,42.3536,43.1097,42.3067,43.0217,31837191.668894
2018-08-02,42.7473,43.6449,42.4806,43.6098,30012569.483416
2018-08-03,43.6274,43.8755,43.3373,43.7436,24970100.91064
2018-08-06,43.2464,43.725,42.8469,43.7163,30075315.395959
2018-08-07,43.8305,44.1851,43.812,44.0719,31940247.256699
2018-08-08,43.981,44.4508,43.8393,44.3014,24807526.231788
2018-08-09,44.2125,44.8719,44.0884,44.4596,26834938.587504
2018-08-10,43.0169,43.601,42.8284,43.3158,32379691.819345
2018-08-13,43.3802,43.6616,42.9007,42.9631,19250936.543683
2018-08-14,43.1585,43.2376,42.253,42.6691,26007144.215031
2018-08-15,42.3683,42.5636,41.5878,42.086,30155231.438624
2018-08-16,42.34,42.5178,41.7206,41.8271,27469183.04698
2018-08-17,41.6767,42.0224,41.0809,41.7656,29751646.36309
2018-08-20,41.7206,41.7842,40.9587,41.2312,27442122.586125
2018-08-21,41.3739,42.4308,41.3544,42.2266,21713607.398244
2018-08-22,41.9004,41.9853,41.6064,41.7206,26143481.518208
2018-08-23,41.5517,41.8271,41.4198,41.6592,35346532.034234
2018-08-24,41.9345,42.4669,41.748,42.2628,20541191.151669
2018-08-27,42.5636,42.9095,42.2355,42.8742,19363337.833722
2018-08-28,43.0511,43.265,42.8371,43.0676,15193199.298254
2018-08-29,43.1848,43.3246,42.9182,43.2279,15200724.794707
2018-08-30,43.0257,43.3002,42.6438,42.7775,18515914.312972
2018-08-31,42.5275,43.0608,42.4913,42.9446,18589404.353563
2018-09-04,42.9007,42.9416,42.1749,42.5275,17685998.755811
2018-09-05,42.34,42.6691,42.0938,42.3155,23521140.328888
2018-09-06,42.3497,42.5275,41.8623,41.9072,21785544.428617
2018-09-07,41.5976,42.1016,41.1092,41.1893,29273888.413862
2018-09-10,41.288,41.4638,40.9939,41.0554,24271318.997497
2018-09-11,40.7897,40.8161,39.8061,39.8432,36600692.719156
2018-09-12,39.512,39.8842,39.0686,39.8432,33582224.384061
2018-09-13,40.5064,40.6559,40.0024,40.4097,21040105.66595
2018-09-14,40.5943,40.7604,40.2144,40.3824,25936183.830506
2018-09-17,40.1597,40.7018,40.0718,40.2749,19851545.074515
2018-09-18,40.4176,41.2605,40.2662,40.8796,23150043.571942
2018-09-19,40.8708,41.1814,40.692,40.9216,17952165.461068
2018-09-20,41.4814,41.9951,41.2508,41.8535,24809135.547584
2018-09-21,41.7842,42.0479,41.1189,41.3739,59375425.829432
2018-09-24,41.0633,41.6767,40.9216,41.5976,20126510.806028
2018-09-25,40.986,41.1375,40.613,40.7115,26377358.510007
2018-09-26,40.8259,41.0554,40.4176,40.5221,27017668.615856
2018-09-27,40.7115,40.9343,40.5504,40.6822,17384490.57476
2018-09-28,40.4527,42.34,40.3111,41.9345,52127379.71937
2018-10-01,41.4901,41.8721,40.9675,41.1893,26837194.905581
2018-10-02,42.1289,43.3441,41.96,42.6525,47501026.772608
2018-10-03,43.1146,44.0884,43.0608,43.2376,44220312.647972
2018-10-04,43.308,43.3246,42.2266,42.6779,33953846.318491
2018-10-05,42.7688,42.8655,41.3739,41.704,32592901.592752
2018-10-08,41.6425,41.9853,41.2508,41.704,21851736.242543
2018-10-09,41.835,42.2266,41.2693,41.2791,26259893.812886
2018-10-10,40.8425,40.8981,39.726,39.726,48615670.424796
2018-10-11,40.0347,40.444,38.7765,39.22,49223889.422317
2018-10-12,40.1431,40.2076,39.22,39.7963,36185762.581495
2018-10-15,39.5766,40.0259,39.4066,39.4867,24396033.805607
2018-10-16,39.8149,40.7976,39.7475,40.738,24214503.597938
2018-10-17,40.7897,41.0809,40.3824,40.692,26077943.872725
2018-10-18,40.4801,40.569,39.7524,39.8764,30041288.399481
2018-10-19,39.9203,40.062,38.8908,39.0159,31991888.685495
2018-10-22,39.4622,40.2046,39.1077,39.9116,38916493.032478
2018-10-23,39.1761,39.9839,38.9357,39.4622,43519320.484952
2018-10-24,39.1584,39.3352,37.5634,37.6161,37927444.602895
2018-10-25,38.6095,39.852,38.377,39.2913,54418710.652167
2018-10-26,40.4264,41.1814,39.6371,40.5143,75873777.167911
2018-10-29,41.2312,41.4569,39.4066,40.2574,40296140.423799
2018-10-30,40.3726,42.4591,40.3111,42.3497,49591970.24775
2018-10-31,42.8196,43.0608,41.5262,41.5712,37631175.911825
2018-11-01,41.6327,42.9788,41.5517,42.759,31954473.116951
2018-11-02,42.6779,42.7863,41.4569,41.7744,34688596.23495
2018-11-05,41.9776,42.7863,41.6064,42.5363,26784859.382566
2018-11-06,42.6535,42.761,41.9648,42.1622,26716371.32479
2018-11-07,42.5001,43.5004,42.466,43.4731,33522901.850668
2018-11-08,43.2689,43.981,43.2426,43.7143,29789438.66714
2018-11-09,43.5365,43.7475,42.715,42.9309,24387461.025401
2018-11-12,42.5724,42.6535,41.5819,41.6269,27358808.757754
2018-11-13,41.9307,43.055,41.9307,42.2882,32853558.541253
2018-11-14,42.6964,42.801,41.8398,42.0196,28725904.1001
2018-11-15,41.9492,43.0452,41.6893,42.9309,33150614.486679
2018-11-16,42.6271,43.7691,42.5558,43.5727,35492350.173031
2018-11-19,43.3764,43.857,42.636,42.8303,30100185.057956
2018-11-20,42.2969,42.9388,42.0196,42.2882,32724595.221339
2018-11-21,42.6964,42.7248,41.957,41.9648,21305598.751745
2018-11-23,41.662,42.001,41.5097,41.5292,9981697.2849439
2018-11-26,42.1797,42.3487,41.6708,42.339,23223745.526255
2018-11-27,41.8857,43.0286,41.5741,42.8938,30954131.835869
2018-11-28,42.7746,43.6166,42.5178,43.5991,31382453.487486
2018-11-29,43.2689,43.3305,42.5001,42.5636,26439488.132405
2018-11-30,42.7883,44.0083,42.4396,43.9995,48539258.636568
2018-12-03,44.6149,45.0565,44.1969,44.7331,34591603.222305
2018-12-04,44.1871,44.2603,42.5411,42.6085,39669265.852632
2018-12-06,41.7607,43.18,41.5097,43.1615,35482460.866034
2018-12-07,42.7785,42.884,41.2518,41.2615,38121227.928105
2018-12-10,41.2986,42.3487,41.0554,42.126,26099347.158585
2018-12-11,42.7424,43.3568,42.0547,42.2794,26729124.02637
2018-12-12,43.348,43.4037,42.3047,42.6789,35082713.783454
2018-12-13,43.0638,43.348,42.7004,43.0901,21882214.963861
2018-12-14,42.7336,43.5092,42.6964,42.7052,29554469.347124
2018-12-17,42.7052,43.1966,41.6367,42.0108,29808412.623235
2018-12-18,42.3575,43.2328,42.2608,42.6007,32515524.419793
2018-12-19,42.3761,42.591,40.4948,40.6627,44510388.749184
2018-12-20,40.5201,41.3241,40.1627,40.6374,42306461.477204
2018-12-21,40.8239,41.6269,39.9761,40.0122,59135374.675055
2018-12-24,39.8246,40.3052,38.8528,38.8947,21563497.750654
2018-12-26,39.262,41.2234,38.8273,41.2137,32138244.286631
2018-12-27,40.7087,41.3847,39.8599,41.3661,33587376.856331
2018-12-28,41.4999,42.6007,41.3182,41.7148,27713894.255752
2018-12-31,42.0196,42.3673,41.539,41.8759,22963040.462078
2019-01-02,41.0115,42.3575,40.8415,42.0108,21040154.805363
2019-01-03,41.1814,41.2986,39.6097,39.6986,36161082.310988
2019-01-04,40.9011,42.4484,40.6374,42.1348,39724808.746125
2019-01-07,42.0284,42.8254,41.7148,42.3312,25480510.976501
2019-01-08,42.6535,42.8577,41.7421,42.6007,25494416.406827
2019-01-09,42.7961,43.3402,42.636,42.8391,25276243.552641
2019-01-10,42.6085,43.4125,42.3047,43.3305,30485188.268965
2019-01-11,42.9211,43.982,42.8762,43.6596,24376081.156189
2019-01-14,43.2426,43.5727,43.0999,43.1429,21510094.469131
2019-01-15,43.4633,43.8384,43.223,43.3666,25193645.316981
2019-01-16,43.3666,43.6244,42.9035,42.9475,21357455.165476
2019-01-17,42.8303,43.5805,42.7463,43.2513,19554236.265856
2019-01-18,43.8208,44.064,43.4467,43.8951,33479336.689253
2019-01-22,43.6879,43.7055,42.715,43.0706,29071060.365327
2019-01-23,43.1966,43.5463,42.4034,42.7785,21248751.616314
2019-01-24,43.4545,44.6472,43.3666,44.404,56681691.214503
2019-01-25,41.8057,42.3234,40.8239,41.9736,96906653.197627
2019-01-28,41.1648,41.6991,41.0896,41.6806,40264323.677197
2019-01-29,41.7421,41.9131,41.3397,41.5292,23521063.548554
2019-01-30,41.6532,42.5461,41.4501,42.4219,30181597.805261
2019-01-31,41.6708,42.0996,41.1375,42.0459,48246428.680716
2019-02-01,41.9913,43.7691,41.9492,43.4828,41961270.404893
2019-02-04,43.3842,43.937,43.0452,43.9224,23427677.164123
2019-02-05,43.8853,45.2548,43.8853,44.6237,35459845.474639
2019-02-06,44.8601,45.4785,44.7409,44.8123,24104914.515593
2019-02-07,44.4538,44.7674,43.7173,44.2115,30984165.231249
2019-02-08,43.7974,44.024,43.1175,43.8608,20990857.736093
2019-02-11,44.024,44.2926,43.6274,43.7974,20047587.789015
2019-02-12,44.3287,45.0311,44.2477,44.9119,20098773.654498
2019-02-13,45.0222,45.6308,44.9022,45.325,19723216.472025
2019-02-14,45.2724,45.8359,45.2176,45.6308,19536797.916437
2019-02-15,46.0255,46.4015,45.8818,46.3957,25076466.242702
2019-02-19,46.1163,46.4377,46.1075,46.1593,17383737.10375
2019-02-20,46.3683,46.4572,45.8535,46.1505,24060244.741108
2019-02-21,46.0889,46.5549,45.9893,46.169,17996576.229893
2019-02-22,47.3295,47.5737,46.7493,47.139,35558734.449661
2019-02-25,47.6508,48.1452,47.4731,47.688,23062574.391904
2019-02-26,47.6069,47.9283,47.517,47.8043,17907576.561868
2019-02-27,47.3823,47.938,47.1556,47.814,19586845.385502
2019-02-28,47.5248,47.7602,47.4243,47.5601,20475988.268443
2019-03-01,47.9937,48.2077,47.5014,47.8677,20443143.689106
2019-03-04,48.2721,48.5857,47.7808,48.4421,24169824.609813
2019-03-05,48.361,48.486,47.6968,48.2077,23447839.679787
2019-03-06,48.1627,48.1813,47.5425,47.5503,16413604.27721
2019-03-07,47.39,47.5825,47.0218,47.2387,19824128.35291
2019-03-08,46.6721,47.2045,46.4289,47.1303,18700030.482284
2019-03-11,47.4927,48.1813,47.2123,47.9097,21115283.850147
2019-03-12,47.9009,48.4587,47.7554,48.1099,23140884.189985
2019-03-13,48.4958,49.0096,48.1813,48.8289,28419143.120478
2019-03-14,48.7635,48.8983,47.8941,47.9937,29671553.213789
2019-03-15,48.2077,49.117,48.2077,48.7918,51761405.746297
2019-03-18,48.8719,48.9491,48.3786,48.5857,18121117.002579
2019-03-19,48.9168,49.0731,48.4958,48.6482,20348988.477598
2019-03-20,48.5486,48.8562,48.1452,48.3347,27086249.833771
2019-03-21,48.4245,49.3837,48.3523,49.0682,21298192.008874
2019-03-22,48.8562,49.0458,47.7847,47.8316,23871738.784176
2019-03-25,47.5688,48.0856,47.0364,47.3978,18897693.773697
2019-03-26,47.8853,48.2887,47.6352,47.9937,19736094.069616
2019-03-27,48.1295,48.3708,47.5425,47.7407,21886964.083443
2019-03-28,47.8228,47.9937,47.39,47.6968,15152409.489972
2019-03-29,48.316,48.5329,48.0279,48.2253,20862657.100827
2019-04-01,48.8006,49.0096,48.5857,48.9539,19854228.291247
2019-04-02,49.0018,49.2128,48.698,48.8201,15259999.212424
2019-04-03,49.4208,50.2834,49.2968,49.8262,27339631.077839
2019-04-04,49.6367,50.4191,49.6367,50.2189,18395558.580347
2019-04-05,50.0675,50.2463,49.2782,49.9347,21455399.230524
2019-04-08,49.6455,50.0587,49.5723,50.004,13093472.152923
2019-04-09,49.7071,49.7804,49.3056,49.6807,14853754.466127
2019-04-10,49.6807,50.1662,49.6807,50.0675,14569108.270124
2019-04-11,50.0763,50.3527,49.96,50.1125,12076840.132476
2019-04-12,50.4797,50.7317,50.1476,50.6683,14375517.407616
2019-04-15,50.7044,50.7893,50.2189,50.5433,13002263.258758
2019-04-16,50.8842,51.6128,50.3527,50.9291,33741262.048869
2019-04-17,52.4822,53.5166,52.1951,52.5916,43191010.848706
2019-04-18,52.7254,52.8778,52.1979,52.5281,22786921.732338
2019-04-22,52.2224,52.8328,51.9792,52.8241,13726676.49481
2019-04-23,52.8876,52.9676,52.5369,52.7889,19753446.425061
2019-04-24,52.5555,53.247,52.2126,52.7342,19735423.521367
2019-04-25,52.3562,52.4295,51.395,51.7378,31122296.123024
2019-04-26,47.3667,47.6792,46.2667,47.0863,80578026.322687
2019-04-29,46.8528,47.0863,45.8028,45.9005,46925533.600842
2019-04-30,45.8028,46.1886,45.6846,45.8359,30210260.415749
2019-05-01,45.8916,46.3419,45.5684,45.5849,22790692.158598
2019-05-02,45.622,46.0929,45.0125,45.3983,25226827.729787
2019-05-03,45.8721,46.5373,45.5605,46.4748,28568720.42442
2019-05-06,45.4101,46.3409,45.3553,46.2833,29043417.397672
2019-05-07,45.7246,45.9786,45.119,45.6162,32881319.238753
2019-05-08,45.3622,45.8975,44.3414,44.4957,40737241.394179
2019-05-09,43.2855,43.6371,41.6132,42.128,66001000.464539
2019-05-10,41.9648,42.2911,40.7556,41.748,47056411.310414
2019-05-13,40.9636,41.242,40.3931,40.4469,43259774.291947
2019-05-14,40.8269,41.1024,40.5465,40.8181,27340574.964076
2019-05-15,40.5925,41.3407,40.4469,41.2234,25903561.402267
2019-05-16,41.0887,41.5233,41.0447,41.1453,22082149.929418
2019-05-17,40.8269,41.3251,40.4508,40.566,24899270.540813
2019-05-20,39.7602,40.231,39.2678,39.3627,31732189.955561
2019-05-21,40.0678,40.4665,39.9185,40.1753,28266717.778021
2019-05-22,39.895,40.1753,39.6215,39.7602,18737805.382791
2019-05-23,39.1907,40.4293,38.7306,40.2398,39599086.580035
2019-05-24,40.2935,40.7107,40.2036,40.2749,30064632.692179
2019-05-28,40.357,40.3854,39.1281,39.3714,38487971.751991
2019-05-29,39.1741,40.2398,39.1584,39.9692,31483619.255342
2019-05-30,40.0298,40.6911,39.9692,40.4205,23923788.684348
2019-05-31,39.9233,40.4743,39.6967,39.7963,28254719.571187
2019-06-03,39.9878,40.2887,39.0374,39.2728,34477388.892649
2019-06-04,39.9038,40.5329,39.5521,40.4743,31090301.246048
2019-06-05,40.7643,40.8269,39.9331,40.2574,23019850.742948
2019-06-06,40.4372,40.8181,40.2183,40.7556,21110007.505607
2019-06-07,40.8913,41.6767,40.7556,41.5946,26968523.059777
2019-06-10,41.7773,42.6447,41.748,42.2911,23024355.189199
2019-06-11,42.7052,42.762,42.0381,42.336,20378891.858281
2019-06-12,42.1739,42.1739,41.7949,41.8564,17595832.026711
2019-06-13,42.1104,42.4308,42.0479,42.2002,13575565.631667
2019-06-14,41.414,41.9492,41.159,41.7382,17020953.097615
2019-06-17,41.6953,42.0479,41.3865,41.6855,13991332.163097
2019-06-18,42.2452,43.3764,42.1104,42.8069,28475781.413401
2019-06-19,42.9065,42.9944,42.4728,42.5343,19295386.214544
2019-06-20,43.2582,43.4213,42.3536,42.6447,22272628.62906
2019-06-21,42.4269,43.1312,42.2911,42.887,34411626.024855
2019-06-24,42.8323,43.2366,42.6271,43.0413,16023745.47789
2019-06-25,42.9759,43.0863,42.2911,42.336,18442401.750149
